16/06/2020,18:40,23.2,23.7,61.0,58.7,658
16/06/2020,18:40,23.2,23.6,61.0,58.6,658
16/06/2020,18:40,23.2,23.6,61.0,58.6,658
16/06/2020,18:40,23.2,23.7,61.0,58.6,46
16/06/2020,18:40,23.2,23.7,61.0,58.6,46
16/06/2020,18:40,23.2,23.7,61.0,58.6,42
16/06/2020,18:40,23.2,23.7,61.0,58.6,42
16/06/2020,18:40,23.2,23.7,61.1,58.7,657
16/06/2020,18:40,23.2,23.7,61.1,58.7,657
16/06/2020,18:40,23.2,23.7,61.1,58.7,657
16/06/2020,18:40,23.2,23.7,61.1,58.7,657
16/06/2020,18:40,23.2,23.7,61.1,58.7,657
16/06/2020,18:40,23.2,23.7,61.1,58.7,657
16/06/2020,18:40,23.2,23.7,61.1,58.8,658
16/06/2020,18:40,23.2,23.7,61.1,58.8,658
16/06/2020,18:40,23.2,23.7,61.1,58.8,658
16/06/2020,18:40,23.2,23.7,61.1,58.8,658
16/06/2020,18:40,23.2,23.7,61.1,58.8,658
16/06/2020,18:40,23.2,23.7,61.1,58.8,658
16/06/2020,18:40,23.2,23.7,61.0,58.8,657
16/06/2020,18:40,23.2,23.7,61.0,58.8,657
16/06/2020,18:40,23.2,23.7,61.0,58.8,658
16/06/2020,18:40,23.2,23.7,61.0,58.8,658
16/06/2020,18:40,23.2,23.6,61.0,58.7,658
16/06/2020,18:40,23.2,23.6,61.0,58.7,658
16/06/2020,18:40,23.2,23.7,61.1,58.7,658
16/06/2020,18:40,23.2,23.7,61.1,58.7,658
16/06/2020,18:40,23.2,23.7,61.1,58.7,658
16/06/2020,18:40,23.2,23.7,61.1,58.7,658
16/06/2020,18:40,23.2,23.7,61.1,58.7,658
16/06/2020,18:40,23.2,23.7,61.1,58.7,659
16/06/2020,18:40,23.2,23.7,61.1,58.7,659
16/06/2020,18:40,23.2,23.6,61.2,58.7,659
16/06/2020,18:40,23.2,23.6,61.2,58.7,659
16/06/2020,18:40,23.2,23.6,61.2,58.7,659
16/06/2020,18:40,23.2,23.6,61.2,58.7,659
16/06/2020,18:40,23.2,23.6,61.2,58.8,660
16/06/2020,18:40,23.2,23.6,61.2,58.8,660
16/06/2020,18:40,23.2,23.6,61.2,58.8,664
16/06/2020,18:40,23.2,23.6,61.2,58.8,664
16/06/2020,18:40,23.2,23.6,61.2,58.8,661
16/06/2020,18:40,23.2,23.6,61.2,58.8,661
16/06/2020,18:40,23.2,23.6,61.2,58.8,662
16/06/2020,18:40,23.2,23.6,61.2,58.8,662
16/06/2020,18:40,23.2,23.6,61.2,58.8,667
16/06/2020,18:40,23.2,23.6,61.2,58.8,667
16/06/2020,18:40,23.2,23.6,61.2,58.8,661
16/06/2020,18:40,23.2,23.6,61.2,58.8,661
16/06/2020,18:40,23.2,23.6,61.2,58.7,661
16/06/2020,18:40,23.2,23.6,61.2,58.7,661
16/06/2020,18:40,23.2,23.6,61.2,58.7,661
16/06/2020,18:40,23.2,23.6,61.2,58.7,661
16/06/2020,18:40,23.2,23.6,61.2,58.7,662
16/06/2020,18:40,23.2,23.6,61.2,58.7,662
16/06/2020,18:40,23.2,23.7,61.1,58.8,662
16/06/2020,18:40,23.2,23.7,61.1,58.8,662
16/06/2020,18:40,23.2,23.6,61.1,58.7,665
16/06/2020,18:40,23.2,23.6,61.1,58.7,665
16/06/2020,18:40,23.2,23.6,61.1,58.7,664
16/06/2020,18:40,23.2,23.6,61.1,58.7,664
16/06/2020,18:40,23.2,23.6,61.1,58.7,665
16/06/2020,18:40,23.2,23.6,61.1,58.7,665
16/06/2020,18:40,23.2,23.6,61.1,58.7,665
16/06/2020,18:40,23.2,23.6,61.1,58.7,665
16/06/2020,18:40,23.2,23.6,61.2,58.7,666
16/06/2020,18:40,23.2,23.6,61.2,58.7,666
16/06/2020,18:40,23.2,23.7,61.2,58.7,665
16/06/2020,18:40,23.2,23.7,61.2,58.7,665
16/06/2020,18:40,23.2,23.7,61.2,58.7,665
16/06/2020,18:40,23.2,23.7,61.2,58.7,665
16/06/2020,18:40,23.2,23.6,61.2,58.7,665
16/06/2020,18:40,23.2,23.6,61.2,58.7,665
16/06/2020,18:40,23.2,23.6,61.2,58.7,666
16/06/2020,18:40,23.2,23.6,61.2,58.7,666
16/06/2020,18:40,23.2,23.6,61.2,58.7,663
16/06/2020,18:40,23.2,23.6,61.2,58.7,663
16/06/2020,18:40,23.2,23.6,61.2,58.7,663
16/06/2020,18:40,23.2,23.6,61.2,58.7,663
16/06/2020,18:40,23.2,23.6,61.3,58.7,664
16/06/2020,19:24,0,0,0,0,0
16/06/2020,19:24,22.1,22.4,63.7,61.7,46
16/06/2020,19:24,22.1,22.4,63.7,61.7,46
16/06/2020,19:24,22.2,22.5,63.7,61.7,45
16/06/2020,19:24,22.2,22.5,63.7,61.7,45
16/06/2020,19:24,22.2,22.4,63.7,61.7,45
16/06/2020,19:24,22.2,22.4,63.7,61.7,45
16/06/2020,19:24,22.2,22.4,63.7,61.7,44
16/06/2020,19:24,22.2,22.4,63.7,61.7,44
16/06/2020,19:24,22.1,22.4,63.7,61.7,44
16/06/2020,19:24,22.1,22.4,63.7,61.7,44
16/06/2020,19:24,22.1,22.4,63.7,61.7,44
16/06/2020,19:24,22.1,22.4,63.7,61.7,44
16/06/2020,19:24,22.1,22.4,63.7,61.7,44
16/06/2020,19:24,22.2,22.4,63.7,61.7,44
16/06/2020,19:24,22.2,22.4,63.7,61.7,44
16/06/2020,19:30,0,0,0,0,0
16/06/2020,19:30,22.1,22.4,63.6,61.6,24
16/06/2020,19:30,22.1,22.4,63.6,61.6,24
16/06/2020,19:30,22.1,22.4,63.6,61.7,24
16/06/2020,19:30,22.1,22.4,63.6,61.7,24
16/06/2020,19:30,22.1,22.4,63.6,61.7,24
16/06/2020,19:30,22.1,22.4,63.6,61.7,24
16/06/2020,19:30,22.1,22.4,63.6,61.7,23
16/06/2020,19:30,22.1,22.4,63.6,61.7,23
16/06/2020,19:30,22.1,22.4,63.6,61.7,24
16/06/2020,19:30,22.1,22.4,63.6,61.7,24
16/06/2020,19:30,22.1,22.4,63.7,61.7,24
16/06/2020,19:30,22.1,22.4,63.7,61.7,24
16/06/2020,19:30,22.1,22.4,63.7,61.7,23
16/06/2020,19:30,22.1,22.4,63.7,61.7,23
16/06/2020,19:30,22.1,22.4,63.7,61.7,23
16/06/2020,19:30,22.1,22.4,63.7,61.7,23
16/06/2020,19:30,22.1,22.4,63.7,61.7,23
16/06/2020,19:30,22.1,22.4,63.7,61.7,23
16/06/2020,19:30,22.1,22.4,63.7,61.7,23
16/06/2020,19:30,22.1,22.4,63.7,61.7,23
16/06/2020,19:30,22.1,22.4,63.7,61.7,22
16/06/2020,19:30,22.1,22.4,63.7,61.7,22
16/06/2020,19:30,22.1,22.4,63.7,61.7,22
16/06/2020,19:30,22.1,22.4,63.7,61.7,22
16/06/2020,19:30,22.1,22.4,63.7,61.7,22
16/06/2020,19:30,22.1,22.4,63.7,61.7,22
16/06/2020,19:30,22.1,22.4,63.7,61.7,22
16/06/2020,19:30,22.1,22.4,63.7,61.7,22
16/06/2020,19:30,22.1,22.4,63.7,61.7,22
16/06/2020,19:31,22.1,22.4,63.7,61.7,22
16/06/2020,19:31,22.1,22.4,63.7,61.7,22
16/06/2020,19:31,22.1,22.4,63.7,61.7,22
16/06/2020,19:31,22.1,22.4,63.7,61.7,22
16/06/2020,19:31,22.1,22.4,63.7,61.7,22
16/06/2020,19:31,22.1,22.4,63.6,61.7,22
16/06/2020,19:31,22.1,22.4,63.6,61.7,22
16/06/2020,19:31,22.1,22.4,63.7,61.7,22
16/06/2020,19:31,22.1,22.4,63.7,61.7,22
16/06/2020,19:31,22.1,22.4,63.7,61.7,22
16/06/2020,19:31,22.1,22.4,63.7,61.7,22
16/06/2020,19:31,22.1,22.4,63.6,61.7,22
16/06/2020,19:31,22.1,22.4,63.6,61.7,22
16/06/2020,19:31,22.1,22.4,63.6,61.7,21
16/06/2020,19:31,22.1,22.4,63.6,61.7,21
16/06/2020,19:31,22.1,22.4,63.6,61.7,21
16/06/2020,19:31,22.1,22.4,63.6,61.7,21
16/06/2020,19:31,22.1,22.4,63.6,61.7,22
16/06/2020,19:31,22.1,22.4,63.6,61.7,22
16/06/2020,19:31,22.1,22.4,63.6,61.7,22
16/06/2020,19:31,22.1,22.4,63.6,61.7,22
16/06/2020,19:31,22.1,22.4,63.6,61.7,22
16/06/2020,19:31,22.1,22.4,63.6,61.7,22
16/06/2020,19:31,22.1,22.4,63.6,61.7,22
16/06/2020,19:31,22.1,22.4,63.6,61.7,21
16/06/2020,19:31,22.1,22.4,63.6,61.7,21
16/06/2020,19:31,22.1,22.4,63.6,61.7,21
16/06/2020,19:31,22.1,22.4,63.6,61.7,21
16/06/2020,19:31,22.1,22.4,63.7,61.7,21
16/06/2020,19:31,22.1,22.4,63.7,61.7,21
16/06/2020,19:31,22.1,22.4,63.7,61.7,21
16/06/2020,19:31,22.1,22.4,63.7,61.7,21
16/06/2020,19:31,22.1,22.4,63.6,61.7,21
16/06/2020,19:31,22.1,22.4,63.6,61.7,21
16/06/2020,19:31,22.1,22.4,63.7,61.7,21
16/06/2020,19:31,22.1,22.4,63.7,61.7,21
16/06/2020,19:31,22.1,22.4,63.7,61.7,21
16/06/2020,19:31,22.1,22.4,63.7,61.7,21
16/06/2020,19:31,22.1,22.4,63.7,61.7,20
16/06/2020,19:31,22.1,22.4,63.7,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.7,61.7,20
16/06/2020,19:31,22.1,22.4,63.7,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.7,61.7,21
16/06/2020,19:31,22.1,22.4,63.7,61.7,21
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
